offense_id,occur_date,occur_day,occur_time,beat,zone,ibr_code,uc2_literal,neighborhood,npu,lat,long
213491424,2021-12-15,Wednesday,12:30:00,414,4,23H,Larceny Non Vehicle,Princeton Lakes,P,33.664792,-84.516576
213491426,2021-12-15,Wednesday,17:20:00,405,4,23H,Larceny Non Vehicle,Harland Terrace,I,33.751137,-84.48612
213491457,2021-12-15,Wednesday,14:00:00,410,4,23F,Larceny From Vehicle,Pomona Park,R,33.708594,-84.451175
213491527,2021-12-15,Wednesday,13:30:00,302,3,23H,Larceny Non Vehicle,Pittsburgh,V,33.732952,-84.401446000000007
213491577,2021-12-15,Wednesday,18:23:00,313,3,23G,Larceny From Vehicle,Blair Villa/Poole Creek,Z,33.658734,-84.386109
213491582,2021-12-15,Wednesday,18:15:00,207,2,23F,Larceny From Vehicle,Ardmore,E,33.80482,-84.394068
213491585,2021-12-15,Wednesday,18:07:00,305,3,240,Auto Theft,Chosewood Park,Y,33.713951,-84.368942
213491591,2021-12-15,Wednesday,18:20:00,107,1,13A,Agg Assault,Grove Park,J,33.763917,-84.439299
213491591,2021-12-15,Wednesday,18:20:00,107,1,13A,Agg Assault,Grove Park,J,33.764476,-84.439315
213491610,2021-12-15,Wednesday,00:00:00,609,6,23F,Larceny From Vehicle,Edgewood,O,33.759441,-84.335598
213491678,2021-12-15,Wednesday,18:30:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.77103,-84.383182
213491688,2021-12-15,Wednesday,18:30:00,204,2,23F,Larceny From Vehicle,Underwood Hills,D,33.803605,-84.428269
213491748,2021-12-15,Wednesday,19:46:00,403,4,120,Robbery,Oakland City,S,33.723137,-84.434571
213491774,2021-12-15,Wednesday,17:00:00,303,3,240,Auto Theft,Mechanicsville,V,33.733542,-84.395246
213491789,2021-12-15,Wednesday,19:55:00,207,2,240,Auto Theft,Berkeley Park,D,33.798321,-84.41015
213491791,2021-12-15,Wednesday,17:30:00,205,2,23F,Larceny From Vehicle,Collier Hills,C,33.810901,-84.403449
213491805,2021-12-13,Monday,21:00:00,205,2,23F,Larceny From Vehicle,Wildwood (NPU-C),C,33.809239,-84.416324
213491851,2021-12-15,Wednesday,20:45:00,407,4,13A,Agg Assault,Fairburn Mays,H,33.745822,-84.508445
213491905,2021-12-15,Wednesday,21:31:00,613,6,23F,Larceny From Vehicle,Morningside/Lenox Park,F,33.806222,-84.366262
213491927,2021-12-15,Wednesday,21:00:00,602,6,23F,Larceny From Vehicle,Inman Park,N,33.75506,-84.357812
213491933,2021-12-15,Wednesday,18:20:00,602,6,23F,Larceny From Vehicle,Inman Park,N,33.761914,-84.360387
213491941,2021-12-15,Wednesday,22:03:00,113,1,13A,Agg Assault,Lincoln Homes,G,33.80341,-84.479361
213491943,2021-12-15,Wednesday,22:11:00,503,5,240,Auto Theft,Midtown,E,33.786447,-84.38839
213491971,2021-12-15,Wednesday,22:15:00,307,3,13A,Agg Assault,South Atlanta,Y,33.709884,-84.38114
213491973,2021-12-15,Wednesday,20:00:00,207,2,23F,Larceny From Vehicle,NA,E,33.812772,-84.391595
213491974,2021-12-15,Wednesday,16:00:00,613,6,23F,Larceny From Vehicle,Lindridge/Martin Manor,F,33.811968,-84.349035
213491981,2021-12-15,Wednesday,22:43:00,410,4,13A,Agg Assault,Campbellton Road,R,33.700379,-84.456459
213491987,2021-12-15,Wednesday,20:30:00,603,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.769113,-84.380356
213491988,2021-12-15,Wednesday,13:00:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.759909,-84.388259
213491998,2021-12-15,Wednesday,20:30:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.828548,-84.36645
213492011,2021-12-13,Monday,00:00:00,602,6,23D,Larceny Non Vehicle,Inman Park,N,33.753711,-84.365354
213492016,2021-12-15,Wednesday,20:15:00,208,2,23F,Larceny From Vehicle,Buckhead Forest,B,33.844466,-84.374216
213492024,2021-12-15,Wednesday,20:00:00,211,2,23F,Larceny From Vehicle,Peachtree Park,B,33.840756,-84.36978
213492035,2021-12-15,Wednesday,15:30:00,307,3,220,Burglary,Lakewood Heights,Y,33.705282,-84.382861
213500066,2021-12-15,Wednesday,18:30:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.780098,-84.389424
213500094,2021-12-16,Thursday,01:17:00,312,3,13A,Agg Assault,Orchard Knob,Z,33.673423,-84.378072
213500113,2021-12-16,Thursday,01:34:00,309,3,13A,Agg Assault,Perkerson,X,33.686275,-84.410852
213500352,2021-12-16,Thursday,06:00:00,609,6,220,Burglary,Edgewood,O,33.755527,-84.338897
213500365,2021-12-15,Wednesday,06:28:00,412,4,23H,Larceny Non Vehicle,Ben Hill Acres,P,33.690528,-84.506491
213500370,2021-12-15,Wednesday,20:37:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.820628,-84.362414
213500443,2021-12-15,Wednesday,07:52:00,602,6,240,Auto Theft,Inman Park,N,33.760985,-84.35659
213500448,2021-12-15,Wednesday,18:10:00,506,5,220,Burglary,English Avenue,L,33.76527,-84.404983
213500457,2021-12-16,Thursday,03:07:00,410,4,220,Burglary,Campbellton Road,R,33.70517,-84.459959
213500521,2021-12-16,Thursday,02:00:00,303,3,23F,Larceny From Vehicle,Mechanicsville,V,33.7399,-84.40487
213500535,2021-12-15,Wednesday,19:00:00,102,1,240,Auto Theft,Vine City,L,33.758254,-84.413728
213500538,2021-12-16,Thursday,09:09:00,604,6,13A,Agg Assault,Sweet Auburn,M,33.756026,-84.37787
213500697,2021-12-15,Wednesday,00:00:00,414,4,23C,Larceny Non Vehicle,Princeton Lakes,P,33.65687,-84.509084
213500711,2021-12-16,Thursday,11:00:00,301,3,23F,Larceny From Vehicle,Capitol View,X,33.719456,-84.413556
213500745,2021-12-16,Thursday,10:00:00,308,3,13A,Agg Assault,Thomasville Heights,Z,33.705719,-84.361194
213500747,2021-12-16,Thursday,11:00:00,604,6,240,Auto Theft,Sweet Auburn,M,33.754478,-84.372343
213500750,2021-12-15,Wednesday,10:30:00,211,2,240,Auto Theft,Peachtree Hills,B,33.822495,-84.386518
213500804,2021-12-09,Thursday,18:00:00,205,2,220,Burglary,Colonial Homes,C,33.813166,-84.395115
213500870,2021-12-05,Sunday,19:30:00,209,2,23G,Larceny From Vehicle,North Buckhead,B,33.852949,-84.36715
213500883,2021-12-16,Thursday,10:30:00,613,6,23C,Larceny Non Vehicle,Piedmont Heights,F,33.797888,-84.371013
213500916,2021-12-16,Thursday,07:30:00,605,6,23F,Larceny From Vehicle,Grant Park,W,33.735775,-84.362343
213500920,2021-12-16,Thursday,02:11:00,210,2,220,Burglary,Pine Hills,B,33.851537,-84.348373
213500938,2021-12-15,Wednesday,22:00:00,212,2,23F,Larceny From Vehicle,Lindridge/Martin Manor,F,33.813817,-84.355004
213501031,2021-12-12,Sunday,22:00:00,509,5,240,Auto Theft,Downtown,M,33.767741,-84.382489
213501076,2021-12-16,Thursday,00:00:00,501,5,23H,Larceny Non Vehicle,Home Park,E,33.786458,-84.393729
213501086,2021-12-16,Thursday,14:23:00,108,1,09A,Homicide,Dixie Hills,J,33.760191,-84.455473
213501197,2021-12-15,Wednesday,22:00:00,204,2,23F,Larceny From Vehicle,Cross Creek,C,33.815453,-84.425468
213501202,2021-12-15,Wednesday,18:00:00,501,5,23H,Larceny Non Vehicle,Atlantic Station,E,33.79378,-84.396245
213501298,2021-12-16,Thursday,15:50:00,208,2,23C,Larceny Non Vehicle,North Buckhead,B,33.853069,-84.362601
213501447,2021-12-16,Thursday,17:01:00,406,4,23H,Larceny Non Vehicle,NA,I,33.746733,-84.497541
213501468,2021-12-15,Wednesday,18:00:00,112,1,240,Auto Theft,Collier Heights,I,33.761308,-84.469812
213501496,2021-11-08,Monday,00:00:00,501,5,23H,Larceny Non Vehicle,Home Park,E,33.780065,-84.407851
213501497,2021-12-16,Thursday,09:00:00,113,1,23F,Larceny From Vehicle,Carey Park,G,33.788159,-84.471537
213501532,2021-12-16,Thursday,17:00:00,306,3,240,Auto Theft,Sylvan Hills,X,33.702585,-84.410229
213501600,2021-12-10,Friday,16:30:00,411,4,23C,Larceny Non Vehicle,Greenbriar,R,33.688452,-84.493282
213501684,2021-12-16,Thursday,18:41:00,606,6,23H,Larceny Non Vehicle,Grant Park,W,33.740859,-84.35886
213501767,2021-12-16,Thursday,19:29:00,102,1,23C,Larceny Non Vehicle,Vine City,L,33.755037,-84.414571
213501792,2021-12-11,Saturday,12:26:00,211,2,23H,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.822946,-84.365589
213501876,2021-12-16,Thursday,09:00:00,107,1,220,Burglary,Grove Park,J,33.768987,-84.441669
213502005,2021-12-16,Thursday,21:59:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.787995,-84.400508
213502017,2021-12-16,Thursday,22:00:00,601,6,13A,Agg Assault,Virginia Highland,F,33.776485,-84.353242
213502041,2021-12-10,Friday,23:00:00,603,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.7702,-84.377967
213502067,2021-12-16,Thursday,22:55:00,509,5,23D,Larceny Non Vehicle,Downtown,M,33.770228,-84.388146
213502094,2021-12-16,Thursday,19:00:00,102,1,23F,Larceny From Vehicle,Vine City,L,33.754932,-84.41704
213502113,2021-12-16,Thursday,23:28:00,503,5,240,Auto Theft,Midtown,E,33.780098,-84.389424
213502128,2021-12-16,Thursday,22:00:00,505,5,13A,Agg Assault,Midtown,E,33.779268,-84.381491
213510010,2021-12-17,Friday,00:04:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.752823,-84.375399
213510013,2021-12-17,Friday,00:05:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.763312,-84.388995
213510024,2021-12-17,Friday,00:11:00,507,5,23F,Larceny From Vehicle,Downtown,M,33.762915,-84.397081
213510095,2021-12-17,Friday,01:05:00,506,5,23C,Larceny Non Vehicle,English Avenue,L,33.772828,-84.41076
213510099,2021-12-17,Friday,00:46:00,409,4,13A,Agg Assault,Southwest,R,33.698871,-84.482588
213510109,2021-12-17,Friday,00:45:00,302,3,240,Auto Theft,Pittsburgh,V,33.721639,-84.393755
213510117,2021-12-17,Friday,00:49:00,612,6,23H,Larceny Non Vehicle,East Atlanta,W,33.740023,-84.345036
213510208,2021-12-17,Friday,03:57:00,114,1,23H,Larceny Non Vehicle,Bankhead/Bolton,H,33.779209,-84.497788
213510353,2021-12-17,Friday,04:46:00,406,4,13A,Agg Assault,West Manor,I,33.736092,-84.495715
213510429,2021-12-17,Friday,00:00:00,312,3,23F,Larceny From Vehicle,Rosedale Heights,Z,33.679704,-84.369799
213510453,2021-12-16,Thursday,21:00:00,303,3,23F,Larceny From Vehicle,Mechanicsville,V,33.740471,-84.406012
213510466,2021-12-16,Thursday,17:00:00,307,3,23H,Larceny Non Vehicle,Lakewood Heights,Y,33.702333,-84.382026
213510496,2021-12-16,Thursday,20:00:00,504,5,23F,Larceny From Vehicle,Marietta Street Artery,E,33.776821,-84.408215
213510507,2021-12-16,Thursday,21:00:00,208,2,240,Auto Theft,Buckhead Forest,B,33.850679,-84.380832
213510529,2021-12-17,Friday,06:30:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.773915,-84.362843
213510541,2021-12-17,Friday,08:00:00,607,6,23F,Larceny From Vehicle,Woodland Hills,W,33.724148,-84.353579
213510575,2021-12-16,Thursday,20:00:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.773339,-84.350291
213510583,2021-12-16,Thursday,22:00:00,605,6,23F,Larceny From Vehicle,Grant Park,W,33.745802,-84.377752
213510627,2021-12-17,Friday,06:00:00,105,1,23H,Larceny Non Vehicle,Hunter Hills,K,33.757499,-84.432597
213510671,2021-12-17,Friday,08:40:00,408,4,220,Burglary,NA,R,33.708773,-84.443636
213510714,2021-12-16,Thursday,18:30:00,208,2,23G,Larceny From Vehicle,North Buckhead,B,33.849219,-84.370767
213510715,2021-12-16,Thursday,21:20:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760893,-84.385125
213510720,2021-12-16,Thursday,23:45:00,504,5,23F,Larceny From Vehicle,Marietta Street Artery,E,33.774773,-84.406702
213510888,2021-12-16,Thursday,19:45:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.773508,-84.356626
213511000,2021-12-17,Friday,11:51:00,304,3,240,Auto Theft,Pittsburgh,V,33.721639,-84.393755
213511004,2021-12-16,Thursday,23:00:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.779011,-84.384027
213511008,2021-12-17,Friday,16:26:00,507,5,23H,Larceny Non Vehicle,Castleberry Hill,M,33.751582,-84.398826
213511032,2021-12-17,Friday,14:00:00,103,1,23H,Larceny Non Vehicle,Blandtown,D,33.78966,-84.425537
213511040,2021-11-29,Monday,00:00:00,205,2,240,Auto Theft,Colonial Homes,C,33.813472,-84.394456
213511044,2021-12-10,Friday,14:00:00,106,1,220,Burglary,Bankhead,K,33.764469,-84.418379
213511074,2021-12-17,Friday,13:40:00,511,5,23F,Larceny From Vehicle,Downtown,M,33.753277,-84.389475
213511131,2021-12-13,Monday,14:12:00,605,6,23H,Larceny Non Vehicle,Oakland,W,33.748204,-84.377517
213511142,2021-12-16,Thursday,00:00:00,102,1,220,Burglary,Vine City,L,33.758261,-84.414251
213511146,2021-12-16,Thursday,08:25:00,504,5,23F,Larceny From Vehicle,Marietta Street Artery,E,33.774443,-84.407239
213511164,2021-12-17,Friday,15:41:00,210,2,23B,Larceny Non Vehicle,North Buckhead,B,33.850573,-84.361962
213511172,2021-12-17,Friday,00:30:00,504,5,23H,Larceny Non Vehicle,Downtown,M,33.770125,-84.392263
213511191,2021-12-05,Sunday,15:30:00,505,5,220,Burglary,Midtown,E,33.774291,-84.389188
213511200,2021-12-17,Friday,15:50:00,501,5,23H,Larceny Non Vehicle,Atlantic Station,E,33.792666,-84.39556
213511231,2021-12-17,Friday,16:13:00,407,4,23H,Larceny Non Vehicle,Wildwood (NPU-H),H,33.745089,-84.518021
213511271,2021-12-17,Friday,16:30:00,605,6,23F,Larceny From Vehicle,Grant Park,W,33.74094,-84.35938
213511273,2021-12-17,Friday,16:32:00,607,6,23H,Larceny Non Vehicle,Benteen Park,W,33.716928,-84.366409
213511297,2021-12-17,Friday,14:30:00,301,3,23F,Larceny From Vehicle,Adair Park,V,33.728144,-84.40896
213511317,2021-12-17,Friday,16:49:00,113,1,120,Robbery,Brookview Heights,G,33.780278,-84.480319
213511341,2021-12-17,Friday,08:46:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.762859,-84.392135
213511375,2021-12-17,Friday,17:14:00,305,3,23F,Larceny From Vehicle,South Atlanta,Y,33.716006,-84.382653
213511409,2021-12-17,Friday,15:00:00,202,2,23F,Larceny From Vehicle,Whitewater Creek,A,33.872654,-84.44362
213511415,2021-12-17,Friday,17:35:00,410,4,13A,Agg Assault,Campbellton Road,R,33.704029,-84.465775
213511423,2021-12-17,Friday,16:40:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.782612,-84.388297
213511438,2021-12-17,Friday,14:00:00,411,4,240,Auto Theft,Greenbriar,R,33.690451,-84.489634
213511463,2021-12-17,Friday,18:06:00,408,4,23F,Larceny From Vehicle,Venetian Hills,S,33.71346,-84.45168
213511494,2021-12-17,Friday,18:22:00,308,3,23H,Larceny Non Vehicle,Norwood Manor,Z,33.693079,-84.35786
213511495,2021-12-17,Friday,19:00:00,603,6,23C,Larceny Non Vehicle,Old Fourth Ward,M,33.771712,-84.366025
213511527,2021-12-17,Friday,20:29:00,611,6,23F,Larceny From Vehicle,The Villages at East Lake,O,33.743685,-84.314876
213511536,2021-12-16,Thursday,04:30:00,614,6,23F,Larceny From Vehicle,Midtown,E,33.777976,-84.371585
213511540,2021-12-17,Friday,18:47:00,605,6,23F,Larceny From Vehicle,Grant Park,W,33.726227,-84.376011
213511551,2021-12-17,Friday,18:50:00,410,4,13A,Agg Assault,Campbellton Road,R,33.705557,-84.454467
213511556,2021-12-17,Friday,00:00:00,305,3,23F,Larceny From Vehicle,Chosewood Park,Y,33.71865,-84.377018
213511559,2021-12-17,Friday,19:00:00,503,5,240,Auto Theft,Midtown,E,33.783855,-84.383992
213511570,2021-12-17,Friday,16:30:00,304,3,23F,Larceny From Vehicle,Summerhill,V,33.737093,-84.385094
213511616,2021-12-17,Friday,19:22:00,605,6,23F,Larceny From Vehicle,Grant Park,W,33.745535,-84.373391
213511712,2021-12-17,Friday,17:36:00,303,3,23H,Larceny Non Vehicle,Mechanicsville,V,33.733899,-84.395271
213511713,2021-12-17,Friday,20:00:00,210,2,23C,Larceny Non Vehicle,Lenox,B,33.846108,-84.362279
213511731,2021-12-10,Friday,16:30:00,505,5,240,Auto Theft,Midtown,E,33.774024,-84.389202
213511762,2021-12-15,Wednesday,23:00:00,504,5,23H,Larceny Non Vehicle,Marietta Street Artery,E,33.777137,-84.407905
213511816,2021-12-17,Friday,21:07:00,312,3,120,Robbery,Glenrose Heights,Z,33.672659,-84.38459
213511820,2021-12-17,Friday,21:20:00,501,5,240,Auto Theft,Home Park,E,33.781786,-84.407084
213511822,2021-12-17,Friday,21:16:00,302,3,23F,Larceny From Vehicle,Pittsburgh,V,33.721194,-84.40065
213511865,2021-12-17,Friday,21:30:00,506,5,23C,Larceny Non Vehicle,English Avenue,L,33.772828,-84.41076
213511866,2021-12-17,Friday,21:32:00,210,2,23H,Larceny Non Vehicle,Pine Hills,B,33.824689,-84.358279
213511875,2021-12-17,Friday,21:40:00,106,1,120,Robbery,Hunter Hills,K,33.763453,-84.42513
213511886,2021-12-17,Friday,21:30:00,608,6,23F,Larceny From Vehicle,Candler Park,N,33.763948,-84.348756
213511916,2021-12-17,Friday,19:30:00,202,2,23F,Larceny From Vehicle,Chastain Park,A,33.876601,-84.411567
213511956,2021-12-17,Friday,17:00:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.785891,-84.40047
213511987,2021-12-17,Friday,22:34:00,114,1,13A,Agg Assault,Carroll Heights,H,33.778732,-84.508743
213511998,2021-12-17,Friday,20:00:00,302,3,23F,Larceny From Vehicle,Pittsburgh,V,33.720983,-84.400825
213512018,2021-12-17,Friday,18:50:00,307,3,220,Burglary,Lakewood Heights,Y,33.700427,-84.380608
213512048,2021-12-17,Friday,23:27:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.789776,-84.425568
213512059,2021-12-17,Friday,23:20:00,106,1,120,Robbery,Knight Park/Howell Station,K,33.786031,-84.427349
213512107,2021-12-17,Friday,14:45:00,202,2,23F,Larceny From Vehicle,Chastain Park,A,33.873644,-84.399241
213520031,2021-12-18,Saturday,00:11:00,502,5,23F,Larceny From Vehicle,Midtown,E,33.788436,-84.386129
213520086,2021-12-18,Saturday,00:00:00,507,5,23F,Larceny From Vehicle,Downtown,M,33.763281,-84.397432
213520136,2021-12-17,Friday,21:30:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.766952,-84.356155
213520143,2021-12-18,Saturday,01:00:00,506,5,23H,Larceny Non Vehicle,English Avenue,L,33.780273,-84.415276
213520147,2021-12-18,Saturday,01:00:00,504,5,240,Auto Theft,Downtown,M,33.766806,-84.39468
213520193,2021-12-17,Friday,22:30:00,102,1,23F,Larceny From Vehicle,Vine City,L,33.754977,-84.417033
213520225,2021-12-18,Saturday,02:32:00,604,6,23H,Larceny Non Vehicle,Sweet Auburn,M,33.754241,-84.376429
213520231,2021-12-17,Friday,23:50:00,504,5,23F,Larceny From Vehicle,Downtown,M,33.765852,-84.395844
213520350,2021-12-17,Friday,16:30:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760448,-84.385556
213520418,2021-12-18,Saturday,06:19:00,112,1,23C,Larceny Non Vehicle,Collier Heights,I,33.779273,-84.479962
213520441,2021-12-18,Saturday,07:03:00,304,3,09A,Homicide,Peoplestown,V,33.728349,-84.380637
213520507,2021-12-18,Saturday,08:22:00,309,3,13A,Agg Assault,Perkerson,X,33.686275,-84.410852
213520509,2021-12-18,Saturday,08:25:00,303,3,23F,Larceny From Vehicle,Mechanicsville,V,33.740471,-84.406012
213520512,2021-12-18,Saturday,09:33:00,510,5,23F,Larceny From Vehicle,Downtown,M,33.758353,-84.38694
213520516,2021-12-18,Saturday,08:38:00,204,2,23F,Larceny From Vehicle,Underwood Hills,D,33.802332,-84.426396
213520552,2021-12-17,Friday,20:00:00,205,2,23F,Larceny From Vehicle,Wildwood (NPU-C),C,33.806994,-84.414452
213520554,2021-12-17,Friday,21:30:00,608,6,23F,Larceny From Vehicle,Lake Claire,N,33.765042,-84.332617
213520583,2021-12-18,Saturday,09:00:00,502,5,23F,Larceny From Vehicle,Midtown,E,33.782014,-84.380226
213520585,2021-12-18,Saturday,09:15:00,501,5,23D,Larceny Non Vehicle,Atlantic Station,E,33.79134,-84.398609
213520589,2021-12-18,Saturday,00:30:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760048,-84.384067
213520627,2021-12-18,Saturday,06:00:00,103,1,23F,Larceny From Vehicle,Hills Park,D,33.807821,-84.435205
213520660,2021-12-18,Saturday,09:00:00,201,2,13A,Agg Assault,NA,C,33.841337,-84.42601
213520672,2021-12-17,Friday,15:00:00,307,3,23F,Larceny From Vehicle,Betmar LaVilla,Y,33.70587,-84.396365
213520690,2021-12-18,Saturday,10:48:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.824941,-84.366842
213520692,2021-12-17,Friday,09:00:00,206,2,23H,Larceny Non Vehicle,Peachtree Heights West,B,33.839738,-84.384132
213520698,2021-12-15,Wednesday,20:00:00,504,5,23F,Larceny From Vehicle,Marietta Street Artery,E,33.776646,-84.408131
213520709,2021-12-17,Friday,16:14:00,206,2,23C,Larceny Non Vehicle,Buckhead Village,B,33.838485,-84.379962
213520715,2021-12-17,Friday,19:00:00,103,1,23H,Larceny Non Vehicle,Hills Park,D,33.798155,-84.431655
213520814,2021-12-18,Saturday,16:00:00,604,6,220,Burglary,Old Fourth Ward,M,33.761005,-84.373452
213520829,2021-12-17,Friday,20:00:00,212,2,23F,Larceny From Vehicle,Lindridge/Martin Manor,F,33.812168,-84.356048
213520836,2021-12-15,Wednesday,11:00:00,604,6,23H,Larceny Non Vehicle,Old Fourth Ward,M,33.762015,-84.363637
213520893,2021-12-18,Saturday,13:00:00,103,1,240,Auto Theft,Underwood Hills,D,33.803024,-84.431664
213520894,2021-12-18,Saturday,02:00:00,211,2,23H,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.822661,-84.364297
213520909,2021-12-18,Saturday,14:01:00,307,3,120,Robbery,Lakewood Heights,Y,33.706777,-84.380313
213520917,2021-12-17,Friday,15:31:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.783632,-84.382945
213520953,2021-12-18,Saturday,13:29:00,604,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.757113,-84.365512
213520967,2021-12-18,Saturday,14:30:00,502,5,23H,Larceny Non Vehicle,Midtown,E,33.789493,-84.389943
213520995,2021-12-17,Friday,22:00:00,205,2,240,Auto Theft,Wildwood (NPU-C),C,33.806994,-84.414452
213521012,2021-12-18,Saturday,15:14:00,605,6,240,Auto Theft,Oakland,W,33.747512,-84.377945
213521030,2021-12-12,Sunday,15:27:00,208,2,23D,Larceny Non Vehicle,Buckhead Forest,B,33.842975,-84.372786
213521033,2021-12-18,Saturday,15:32:00,313,3,23H,Larceny Non Vehicle,South River Gardens,Z,33.655802,-84.366119
213521047,2021-12-18,Saturday,14:00:00,207,2,23F,Larceny From Vehicle,Loring Heights,E,33.793402,-84.404698
213521048,2021-12-18,Saturday,13:14:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.78108,-84.411486
213521073,2021-12-18,Saturday,16:25:00,411,4,23F,Larceny From Vehicle,Greenbriar,R,33.691148,-84.488214
213521087,2021-12-18,Saturday,11:00:00,209,2,23F,Larceny From Vehicle,North Buckhead,B,33.875481,-84.379368
213521097,2021-12-18,Saturday,15:00:00,102,1,240,Auto Theft,Vine City,L,33.761409,-84.407633
213521106,2021-12-18,Saturday,11:30:00,211,2,23F,Larceny From Vehicle,Peachtree Park,B,33.840756,-84.36978
213521126,2021-12-18,Saturday,13:15:00,204,2,23F,Larceny From Vehicle,Berkeley Park,D,33.801795,-84.413226
213521175,2021-12-18,Saturday,10:00:00,510,5,23F,Larceny From Vehicle,Downtown,M,33.756999,-84.385091
213521198,2021-12-18,Saturday,11:00:00,206,2,23D,Larceny Non Vehicle,Garden Hills,B,33.836525,-84.371669
213521211,2021-12-14,Tuesday,14:00:00,414,4,23H,Larceny Non Vehicle,Ben Hill,P,33.660904,-84.52356
213521224,2021-12-18,Saturday,16:30:00,501,5,240,Auto Theft,Home Park,E,33.78852,-84.399679
213521325,2021-12-18,Saturday,18:30:00,612,6,240,Auto Theft,East Atlanta,W,33.739247,-84.339053
213521331,2021-12-18,Saturday,20:40:00,305,3,13A,Agg Assault,The Villages at Carver,Y,33.71444,-84.390958
213521334,2021-12-18,Saturday,18:53:00,612,6,240,Auto Theft,East Atlanta,W,33.738777,-84.336871
213521349,2021-12-18,Saturday,19:25:00,102,1,13A,Agg Assault,Vine City,L,33.761429,-84.41633
213521446,2021-12-18,Saturday,20:00:00,506,5,13A,Agg Assault,English Avenue,L,33.764099,-84.412811
213521531,2021-12-17,Friday,19:30:00,411,4,23F,Larceny From Vehicle,Greenbriar,R,33.684606,-84.495427
213521565,2021-12-18,Saturday,21:20:00,604,6,120,Robbery,Old Fourth Ward,M,33.759801,-84.364427
213521645,2021-12-17,Friday,22:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760048,-84.384067
213521647,2021-12-18,Saturday,22:38:00,310,3,13A,Agg Assault,Browns Mill Park,Z,33.682135,-84.394487
213521649,2021-12-18,Saturday,21:45:00,110,1,240,Auto Theft,Rockdale,G,33.785495,-84.446518
213521667,2021-12-18,Saturday,22:48:00,104,1,13A,Agg Assault,Mozley Park,K,33.750023,-84.439988
213521679,2021-12-16,Thursday,21:30:00,402,4,240,Auto Theft,Oakland City,S,33.725352,-84.42116
213521717,2021-12-18,Saturday,23:26:00,503,5,220,Burglary,Midtown,E,33.781512,-84.38109
213521720,2021-12-18,Saturday,23:00:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.782423,-84.382471
213521729,2021-12-18,Saturday,23:10:00,209,2,23F,Larceny From Vehicle,East Chastain Park,B,33.858206,-84.382702
213521747,2021-12-18,Saturday,21:45:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.774961,-84.384704
213530008,2021-12-19,Sunday,00:00:00,414,4,23F,Larceny From Vehicle,Princeton Lakes,P,33.666332,-84.511693
213530055,2021-12-18,Saturday,22:00:00,207,2,23F,Larceny From Vehicle,Loring Heights,E,33.798894,-84.403779
213530057,2021-12-19,Sunday,00:23:00,603,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.769113,-84.380356
213530098,2021-12-19,Sunday,00:47:00,401,4,23C,Larceny Non Vehicle,West End,T,33.739403,-84.432028
213530104,2021-12-19,Sunday,00:49:00,607,6,23H,Larceny Non Vehicle,State Facility,W,33.725927,-84.355196
213530128,2021-12-19,Sunday,01:14:00,102,1,23F,Larceny From Vehicle,Vine City,L,33.755062,-84.416025
213530152,2021-12-18,Saturday,23:00:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.763839,-84.386809
213530183,2021-12-18,Saturday,21:00:00,210,2,23F,Larceny From Vehicle,Lenox,B,33.846108,-84.362279
213530217,2021-12-19,Sunday,02:14:00,604,6,13A,Agg Assault,Sweet Auburn,M,33.755649,-84.3764
213530217,2021-12-19,Sunday,02:14:00,604,6,120,Robbery,Sweet Auburn,M,33.755649,-84.3764
